epoch,train_SER,val_SER
66,0.009193080357142835,0.0075267857142856665
67,0.008428013392857148,0.007810267857142894
68,0.008674665178571406,0.01025669642857141
69,0.008261718750000036,0.008729910714285749
70,0.009228794642857197,0.007933035714285719
71,0.008673549107142908,0.007745535714285712
72,0.008373883928571413,0.00828571428571434
73,0.008054129464285742,0.00762053571428567
74,0.008828683035714269,0.0076785714285714235
75,0.008441406250000005,0.007886160714285717
76,0.009031250000000046,0.007441964285714309
77,0.007922991071428576,0.007767857142857104
78,0.008521205357142847,0.00737500000000002
79,0.008627790178571404,0.007723214285714319
80,0.00836104910714286,0.007515625000000026
81,0.008152901785714262,0.007781249999999962
82,0.01008928571428569,0.007656250000000031
83,0.00829241071428577,0.008341517857142877
84,0.007475446428571453,0.008080357142857153
85,0.00794140624999995,0.007747767857142818
86,0.008276785714285695,0.0072589285714286245
87,0.00844196428571431,0.007622767857142887
88,0.008074776785714333,0.007823660714285752
89,0.008603794642857099,0.007151785714285763
90,0.007830915178571374,0.008200892857142872
91,0.00805245535714283,0.008370535714285698
92,0.008343191964285679,0.008198660714285766
93,0.008055803571428544,0.007694196428571387
94,0.008641183035714262,0.007267857142857159
95,0.007664062499999957,0.007687499999999958
96,0.007942522321428558,0.00914285714285712
97,0.007965959821428559,0.00800446428571433
98,0.008218191964285748,0.007062499999999972
99,0.00818694196428571,0.008707589285714246
100,0.007444754464285719,0.007595982142857172
101,0.008123325892857136,0.009486607142857095
102,0.007771205357142819,0.007212053571428623
103,0.007588169642857134,0.007107142857142867
104,0.00888783482142852,0.006828124999999963
105,0.007343749999999982,0.007214285714285729
106,0.007429129464285755,0.006662946428571459
107,0.00833649553571425,0.0071808035714285845
108,0.007762276785714284,0.0075267857142856665
109,0.0072661830357142465,0.0074508928571428434
110,0.007646205357142888,0.007593749999999955
111,0.00774944196428573,0.008901785714285682
112,0.008029017857142828,0.007214285714285729
113,0.00763560267857144,0.007941964285714254
114,0.008253906249999998,0.008156249999999976
115,0.007672991071428603,0.006933035714285718
116,0.007825334821428553,0.008245535714285768
117,0.006875558035714269,0.00722544642857148
118,0.008832589285714287,0.010877232142857185
119,0.007814174107142802,0.007689732142857175
120,0.006852678571428572,0.007162946428571404
121,0.007319196428571484,0.00901116071428576
122,0.0075931919642857615,0.008013392857142865
123,0.007287946428571446,0.007587053571428526
124,0.00773158482142855,0.00824330357142855
125,0.00722544642857148,0.007312500000000055
126,0.00724330357142855,0.0074843749999999876
127,0.007098772321428526,0.007589285714285743
128,0.007156249999999975,0.007464285714285701
129,0.007613281250000048,0.007049107142857114
130,0.007532924107142902,0.007457589285714272
131,0.006978794642857111,0.006801339285714247
132,0.007927455357142899,0.008412946428571377
133,0.006664620535714261,0.007345982142857088
134,0.007784598214285676,0.008287946428571447
135,0.006829241071428571,0.007814732142857106
136,0.006994977678571379,0.006968749999999968
137,0.007252232142857196,0.006750000000000034
138,0.006878906249999983,0.00649999999999995
139,0.007513950892857113,0.00985491071428568
140,0.007501674107142864,0.00737500000000002
141,0.0072566964285714075,0.007629464285714316
142,0.007082031249999954,0.007982142857142827
143,0.007330915178571429,0.008377232142857127
144,0.006617187499999955,0.007073660714285723
145,0.007188616071428622,0.0069910714285714715
146,0.00710212053571424,0.006504464285714273
147,0.007167410714285727,0.008712053571428569
148,0.006745535714285711,0.0069486607142856815
149,0.007054687500000045,0.00677008928571432
150,0.007101562500000047,0.007912946428571432
151,0.006920758928571469,0.007151785714285763
152,0.006973772321428595,0.006850446428571466
153,0.006265066964285748,0.006448660714285737
154,0.006698660714285709,0.006779017857142855
155,0.007005022321428522,0.00672767857142853
156,0.006667968749999975,0.006598214285714277
157,0.006997209821428596,0.006651785714285707
158,0.007032366071428542,0.007850446428571467
159,0.006594308035714258,0.011734374999999964
160,0.006532366071428597,0.009116071428571404
161,0.007098214285714333,0.00824330357142855
162,0.006258928571428624,0.007078125000000046
163,0.006709821428571461,0.006437499999999985
164,0.006739397321428586,0.006966517857142862
165,0.006532924107142901,0.006593749999999954
166,0.006723772321428623,0.007078125000000046
167,0.0065597098214286165,0.0074107142857142705
168,0.006829241071428571,0.007138392857142906
169,0.006987165178571453,0.009258928571428626
170,0.006516183035714329,0.006738839285714282
171,0.006856584821428591,0.0071808035714285845
172,0.006600446428571383,0.007051339285714331
173,0.006693080357142889,0.010149553571428549
174,0.007821428571428535,0.006629464285714315
175,0.0063962053571428035,0.006870535714285753
176,0.00617075892857144,0.0065691964285714555
177,0.006402343750000039,0.006214285714285728
178,0.006487723214285701,0.007151785714285763
179,0.0071808035714285845,0.009794642857142821
180,0.0063203124999999805,0.008046875000000009
181,0.006416852678571394,0.007299107142857197
182,0.006075892857142828,0.007017857142857187
183,0.0065809151785714,0.006227678571428585
184,0.0067304687500000515,0.007964285714285757
185,0.006100446428571438,0.006741071428571388
186,0.006796316964285731,0.007122767857142831
187,0.006122209821428526,0.006305803571428625
188,0.00657533482142858,0.006551339285714275
189,0.0060809151785714555,0.006169642857142832
190,0.006628348214285706,0.007345982142857088
191,0.0058013392857142465,0.005997767857142899
192,0.005913504464285735,0.006013392857142863
193,0.006612723214285743,0.007080357142857152
194,0.006363839285714268,0.006390624999999983
195,0.0062114955357143176,0.006732142857142853
196,0.006323660714285695,0.006276785714285693
197,0.006334821428571447,0.010301339285714306
198,0.006064732142857188,0.008843750000000039
199,0.0059955357142856824,0.012736607142857181
200,0.006295200892857178,0.007339285714285659
201,0.006169642857142832,0.006125000000000047
202,0.006160714285714297,0.005970982142857184
203,0.00635323660714282,0.006111607142857189
204,0.0066523437500000115,0.007149553571428546
205,0.006253348214285692,0.0064910714285714155
206,0.005816406250000017,0.006044642857142901
207,0.006465401785714309,0.007814732142857106
208,0.005980468750000023,0.0070669642857142945
209,0.005857142857142894,0.007656250000000031
210,0.005990513392857166,0.0067589285714285685
211,0.005949776785714289,0.006975446428571397
212,0.0058962053571428585,0.0061071428571428665
213,0.005582589285714312,0.01086830357142854
214,0.006721540178571406,0.006475446428571452
215,0.00575111607142853,0.006218750000000051
216,0.0060122767857142545,0.007350446428571411
217,0.00607198660714281,0.00663839285714285
218,0.005773995535714338,0.0075625000000000275
219,0.0062327008928571015,0.007040178571428579
220,0.006369977678571392,0.008390624999999985
221,0.00615011160714285,0.0074508928571428434
222,0.006255580357142909,0.006555803571428598
223,0.005939174107142842,0.008946428571428577
224,0.005843191964285732,0.0065669642857142385
225,0.006151227678571458,0.006433035714285662
226,0.00605133928571433,0.006660714285714242
227,0.00580859374999998,0.00644642857142852
228,0.005498883928571452,0.005624999999999991
229,0.00704854910714281,0.006020089285714292
230,0.005243861607142852,0.007071428571428617
231,0.005755580357142853,0.006245535714285766
232,0.0058415178571428195,0.0066808035714285285
233,0.005887276785714324,0.0063370535714285525
234,0.005663504464285762,0.006477678571428558
235,0.006367187499999982,0.006011160714285757
236,0.005806361607142874,0.006142857142857117
237,0.005578124999999989,0.006397321428571412
238,0.006328683035714322,0.00656026785714281
239,0.0056378348214285445,0.007037946428571473
240,0.005982142857142825,0.006640624999999956
241,0.00571540178571428,0.006093750000000009
242,0.005984933035714235,0.006959821428571433
243,0.005645089285714278,0.006473214285714235
244,0.005635044642857134,0.006473214285714235
245,0.005681361607142832,0.006533482142857094
246,0.005699776785714317,0.011870535714285757
247,0.005818638392857123,0.006120535714285724
248,0.005776785714285748,0.0070647321428571885
249,0.005299665178571389,0.005805803571428569
250,0.006044642857142901,0.006803571428571464
251,0.005420200892857108,0.0067991071428571415
252,0.005703125000000031,0.006651785714285707
253,0.005622767857142885,0.014249999999999985
254,0.005733816964285765,0.007881696428571394
255,0.006026785714285721,0.005700892857142814
256,0.005395647321428609,0.0057232142857143176
257,0.005479910714285663,0.005912946428571431
258,0.005546316964285758,0.005886160714285715
259,0.005293526785714264,0.005752232142857139
260,0.005399553571428517,0.005912946428571431
261,0.005900669642857181,0.00728571428571434
262,0.005675223214285707,0.007196428571428548
263,0.006110491071428581,0.005607142857142811
264,0.005086495535714275,0.005569196428571455
265,0.005491629464285719,0.006877232142857181
266,0.0058297991071428745,0.007555803571428599
267,0.00532031249999998,0.006774553571428532
268,0.005899553571428573,0.00593750000000004
269,0.005387276785714268,0.006419642857142804
270,0.0053152901785714635,0.00663839285714285
271,0.005478236607142861,0.006209821428571405
272,0.005569754464285759,0.006111607142857189
273,0.005141183035714314,0.006417410714285698
274,0.005354910714285732,0.0070647321428571885
275,0.005492187500000023,0.0058035714285714635
276,0.0059760044642857,0.0059151785714285365
277,0.005185825892857099,0.006658482142857136
278,0.005539620535714329,0.005861607142857106
279,0.005482700892857184,0.0060691964285713995
280,0.005348772321428608,0.006044642857142901
281,0.00527232142857148,0.006544642857142846
282,0.005162388392857098,0.005640624999999955
283,0.0052773437499999964,0.005863839285714323
284,0.00579631696428573,0.018091517857142803
285,0.005102678571428543,0.007107142857142867
286,0.005506696428571378,0.005720982142857101
287,0.005122767857142829,0.007089285714285687
288,0.0053532366071428195,0.0069129464285714315
289,0.006162946428571403,0.006540178571428523
290,0.005160714285714296,0.0055714285714285605
291,0.0053627232142857695,0.005747767857142816
292,0.00519419642857144,0.012808035714285682
293,0.0053510044642857135,0.005727678571428529
294,0.005347656249999999,0.00563169642857142
295,0.005324218749999998,0.006274553571428587
296,0.005217075892857137,0.007154017857142869
297,0.00511049107142858,0.00652455357142856
298,0.005768415178571407,0.005642857142857172
299,0.005280133928571407,0.0068370535714286085
300,0.004935825892857126,0.005691964285714279
301,0.005763950892857195,0.005589285714285741
302,0.0052159598214285285,0.006473214285714235
303,0.005099888392857133,0.005408482142857163
304,0.006074218750000027,0.005604910714285705
305,0.004843191964285731,0.007127232142857154
306,0.005241629464285746,0.0053415178571428745
307,0.004876674107142875,0.011560267857142814
308,0.005220982142857156,0.006468750000000023
309,0.005180803571428583,0.005600446428571382
310,0.005015624999999968,0.005678571428571422
311,0.005330915178571427,0.005564732142857132
312,0.005517299107142826,0.00629687499999998
313,0.005115513392857096,0.005473214285714234
314,0.005236607142857119,0.005511160714285701
315,0.005314732142857159,0.005691964285714279
316,0.005107142857142866,0.005564732142857132
317,0.005068638392857094,0.005683035714285745
318,0.0053984375000000195,0.005587053571428524
319,0.005236049107142815,0.006024553571428615
320,0.005164620535714315,0.007162946428571404
321,0.005729352678571442,0.006044642857142901
322,0.004686941964285762,0.006424107142857127
323,0.005136160714285687,0.005897321428571467
324,0.004775669642857139,0.006640624999999956
325,0.005373325892857106,0.005790178571428606
326,0.005170200892857135,0.005776785714285748
327,0.004982142857142824,0.007325892857142802
328,0.005699776785714317,0.005435267857142878
329,0.004797433035714338,0.00529017857142855
330,0.005003348214285719,0.005292410714285767
331,0.004904017857142895,0.007825892857142858
332,0.005644531249999973,0.005203124999999975
333,0.004854910714285676,0.005522321428571453
334,0.0050758928571428275,0.005741071428571387
335,0.004876116071428571,0.005564732142857132
336,0.00626953124999996,0.006765624999999997
337,0.004895647321428553,0.0057254464285714235
338,0.0047488839285714235,0.0055357142857143105
339,0.004787946428571388,0.006895089285714251
340,0.005071428571428616,0.005238839285714336
341,0.005242745535714244,0.005743303571428604
342,0.005141741071428618,0.006517857142857131
343,0.005313616071428551,0.00536830357142859
344,0.005255580357142908,0.005292410714285767
345,0.004648437499999991,0.005620535714285668
346,0.004643415178571475,0.005624999999999991
347,0.005224888392857174,0.006218750000000051
348,0.005122767857142829,0.005223214285714262
349,0.004878348214285677,0.005292410714285767
350,0.004949218749999984,0.005473214285714234
351,0.005105468749999953,0.005569196428571455
352,0.0048554687499999805,0.0179732142857143
353,0.00514062500000001,0.005296874999999979
354,0.005392299107142895,0.005328125000000017
355,0.005112165178571382,0.005337053571428552
356,0.004851562499999962,0.005529017857142882
357,0.004949218749999984,0.005491071428571415
358,0.0051378348214286,0.006207589285714299
359,0.0047276785714285285,0.007209821428571406
360,0.004702008928571422,0.005345982142857197
361,0.004839843750000017,0.005738839285714281
362,0.004870535714285751,0.0064642857142857
363,0.005949218749999985,0.005301339285714302
364,0.004828124999999961,0.0054553571428571646
365,0.004973772321428593,0.005232142857142907
366,0.004763950892857194,0.005734374999999958
367,0.005106584821428561,0.00529017857142855
368,0.004746093750000013,0.005470982142857128
369,0.004838169642857104,0.0054174107142856975
370,0.004681361607142831,0.017968749999999978
371,0.004797991071428531,0.006982142857142826
372,0.005060825892857168,0.006600446428571383
373,0.00470591517857144,0.005872767857142858
374,0.005525111607142863,0.005787946428571389
375,0.004731584821428547,0.005799107142857141
376,0.0047131696428571734,0.005792410714285712
377,0.004675223214285706,0.005145089285714333
378,0.005555245535714293,0.005223214285714262
379,0.004880580357142894,0.005078125000000044
380,0.004611049107142828,0.0051875000000000115
381,0.00493080357142861,0.00543973214285709
382,0.0048911830357142305,0.005165178571428619
383,0.004761160714285673,0.005292410714285767
384,0.0048722098214285525,0.005604910714285705
385,0.0047845982142856736,0.006091517857142903
386,0.005019531249999987,0.005245535714285765
387,0.0048934151785714475,0.005654017857142812
388,0.004668526785714278,0.005754464285714245
389,0.004728794642857137,0.008133928571428584
390,0.005265066964285747,0.006093750000000009
391,0.00519419642857144,0.005220982142857156
392,0.004539620535714328,0.005082589285714256
393,0.005249999999999977,0.005430803571428555
394,0.004734933035714262,0.006575892857142884
395,0.0047488839285714235,0.005370535714285696
396,0.004757254464285765,0.007741071428571389
397,0.005385044642857162,0.005252232142857194
398,0.004431919642857163,0.006781249999999961
399,0.0049905133928571654,0.005433035714285661
400,0.004491071428571414,0.006136160714285688
401,0.004944196428571468,0.005754464285714245
402,0.004656808035714333,0.005055803571428541
403,0.005135602678571383,0.005459821428571376
404,0.00470591517857144,0.005296874999999979
405,0.004477678571428556,0.005437499999999984
406,0.004645647321428581,0.0056852678571428505
407,0.004708147321428546,0.00593750000000004
408,0.00511049107142858,0.005261160714285729
409,0.004790178571428605,0.00574553571428571
410,0.005521763392857149,0.0052656250000000515
411,0.004408482142857162,0.005475446428571451
412,0.0044882812500000036,0.005464285714285699
413,0.004710379464285763,0.007004464285714329
414,0.0047963169642857295,0.005345982142857197
415,0.004567522321428541,0.005279017857142909
416,0.004759486607142871,0.005131696428571475
417,0.004792968750000015,0.0054955357142857375
418,0.004867187500000036,0.005212053571428621
419,0.004382254464285751,0.006316964285714266
420,0.005036272321428559,0.005102678571428543
421,0.004333147321428532,0.012816964285714327
422,0.004938058035714232,0.005314732142857159
423,0.004723214285714317,0.005216517857142833
424,0.004588169642857132,0.005620535714285668
425,0.004584821428571417,0.005444196428571413
426,0.00522433035714287,0.005357142857142838
427,0.004510602678571396,0.00533258928571434
428,0.0045022321428571654,0.005691964285714279
429,0.004352120535714321,0.006459821428571377
430,0.005008370535714235,0.00597321428571429
431,0.004359933035714247,0.005872767857142858
432,0.004942522321428555,0.005287946428571444
433,0.005259486607142816,0.0052254464285714786
434,0.004647321428571383,0.005473214285714234
435,0.004524553571428558,0.005232142857142907
436,0.004430803571428554,0.005328125000000017
